User_ID,Gender,Device,Country,Family_Member,Age,Time_Consuming_Per_Week,Genre,Satisfaction,Monthly_Income,Join_Date,Last_Payment_Date,Subscription_ID,Monthly_Revenue,Subscription_Method,Monthly_Fee,No_Device,Plan_Duration_Month,Initial_Plan_End_Date,Renewed,Days_Since_Join,Retention_Period,Join_Month,Join_Year,Renewal_Month,Renewal_Year
612,Male,Smart TV,Canada,6,38,2,Others,Dissatisfied,3800,2022-07-17,2023-06-27,3,11,Premium,15,4,1,2022-08-16,True,345,181-365 days,7,2022,6,2023
616,Female,Laptop,France,4,41,3,Horror,Dissatisfied,4200,2022-09-02,2023-06-27,3,14,Premium,15,4,1,2022-10-02,True,298,181-365 days,9,2022,6,2023
619,Male,Smartphone,Spain,6,36,1,Comedy,Satisfied,3600,2022-09-06,2023-06-29,3,11,Premium,15,4,1,2022-10-06,True,296,181-365 days,9,2022,6,2023
621,Male,Smart TV,Spain,6,41,3,Horror,Satisfied,3600,2022-09-06,2023-06-29,3,14,Premium,15,4,1,2022-10-06,True,296,181-365 days,9,2022,6,2023
626,Male,Laptop,United States,5,42,1,Horror,Neutral,4100,2022-09-23,2023-06-30,3,10,Premium,15,4,1,2022-10-23,True,280,181-365 days,9,2022,6,2023
629,Male,Tablet,Australia,1,40,3,Others,Dissatisfied,3400,2022-10-12,2023-06-29,3,11,Premium,15,4,1,2022-11-11,True,260,181-365 days,10,2022,6,2023
631,Male,Smartphone,France,3,44,3,Dramma,Satisfied,3700,2022-09-21,2023-06-28,3,14,Premium,15,4,1,2022-10-21,True,280,181-365 days,9,2022,6,2023
636,Female,Smart TV,Spain,1,40,3,Comedy,Satisfied,4200,2022-10-28,2023-07-01,3,10,Premium,15,4,1,2022-11-27,True,246,181-365 days,10,2022,7,2023
639,Female,Laptop,Canada,1,38,1,Action & Adventure,Dissatisfied,3400,2022-11-17,2023-06-28,3,10,Premium,15,4,1,2022-12-17,True,223,181-365 days,11,2022,6,2023
641,Male,Tablet,United States,3,35,2,Dramma,Satisfied,3800,2022-11-21,2023-06-29,3,12,Premium,15,4,1,2022-12-21,True,220,181-365 days,11,2022,6,2023
646,Female,Laptop,France,1,38,2,Comedy,Dissatisfied,3900,2022-10-27,2023-06-30,3,10,Premium,15,4,1,2022-11-26,True,246,181-365 days,10,2022,6,2023
649,Female,Smartphone,Spain,3,44,3,Action & Adventure,Dissatisfied,3700,2022-08-20,2023-06-29,3,14,Premium,15,4,1,2022-09-19,True,313,181-365 days,8,2022,6,2023
651,Male,Tablet,Spain,1,41,1,Comedy,Satisfied,4200,2022-08-15,2023-06-29,3,13,Premium,15,4,1,2022-09-14,True,318,181-365 days,8,2022,6,2023
656,Female,Laptop,United States,3,37,3,Action & Adventure,Dissatisfied,4100,2022-07-31,2023-06-29,3,14,Premium,15,4,1,2022-08-30,True,333,181-365 days,7,2022,6,2023
659,Male,Laptop,Australia,1,39,1,Dramma,Dissatisfied,3800,2022-08-03,2023-06-29,3,13,Premium,15,4,1,2022-09-02,True,330,181-365 days,8,2022,6,2023
661,Female,Laptop,France,1,36,2,Horror,Neutral,3500,2022-06-27,2023-06-28,3,14,Premium,15,4,1,2022-07-27,True,366,>365 days,6,2022,6,2023
666,Female,Tablet,Spain,3,39,2,Comedy,Dissatisfied,3800,2022-06-26,2023-06-29,3,15,Premium,15,4,1,2022-07-26,True,368,>365 days,6,2022,6,2023
669,Female,Tablet,Canada,1,40,3,Action & Adventure,Dissatisfied,3700,2022-06-19,2023-06-28,3,13,Premium,15,4,1,2022-07-19,True,374,>365 days,6,2022,6,2023
674,Female,Laptop,Australia,2,44,3,Dramma,Satisfied,3400,2022-06-10,2023-06-28,3,13,Premium,15,4,1,2022-07-10,True,383,>365 days,6,2022,6,2023
677,Male,Smart TV,Brazil,2,38,3,Horror,Neutral,1800,2022-06-17,2023-06-28,3,13,Premium,15,4,1,2022-07-17,True,376,>365 days,6,2022,6,2023
681,Male,Laptop,Spain,1,44,1,Dramma,Dissatisfied,3800,2022-07-16,2023-06-28,3,11,Premium,15,4,1,2022-08-15,True,347,181-365 days,7,2022,6,2023
685,Male,Smartphone,United States,1,36,3,Horror,Dissatisfied,4000,2022-08-15,2023-06-30,3,12,Premium,15,4,1,2022-09-14,True,319,181-365 days,8,2022,6,2023
687,Female,Tablet,Canada,3,40,3,Horror,Dissatisfied,4100,2022-08-26,2023-06-29,3,13,Premium,15,4,1,2022-09-25,True,307,181-365 days,8,2022,6,2023
691,Female,Laptop,France,3,35,2,Horror,Neutral,4000,2022-09-01,2023-06-29,3,11,Premium,15,4,1,2022-10-01,True,301,181-365 days,9,2022,6,2023
694,Male,Smart TV,Spain,3,42,2,Others,Neutral,3400,2022-09-17,2023-07-01,3,14,Premium,15,4,1,2022-10-17,True,287,181-365 days,9,2022,7,2023
696,Male,Tablet,Spain,1,43,2,Comedy,Dissatisfied,4100,2022-09-29,2023-07-01,3,15,Premium,15,4,1,2022-10-29,True,275,181-365 days,9,2022,7,2023
701,Male,Smart TV,United States,3,36,1,Dramma,Satisfied,3800,2022-09-24,2023-06-28,3,11,Premium,15,4,1,2022-10-24,True,277,181-365 days,9,2022,6,2023
704,Female,Tablet,Australia,3,42,1,Action & Adventure,Satisfied,3500,2022-09-30,2023-07-01,3,13,Premium,15,4,1,2022-10-30,True,274,181-365 days,9,2022,7,2023
706,Female,Smartphone,France,3,38,2,Action & Adventure,Dissatisfied,3800,2022-10-24,2023-07-01,3,12,Premium,15,4,1,2022-11-23,True,250,181-365 days,10,2022,7,2023
711,Female,Laptop,Spain,3,44,3,Dramma,Satisfied,4100,2022-11-15,2023-06-29,3,14,Premium,15,4,1,2022-12-15,True,226,181-365 days,11,2022,6,2023
714,Male,Tablet,Canada,3,36,3,Action & Adventure,Satisfied,4200,2022-10-30,2023-06-29,3,15,Premium,15,4,1,2022-11-29,True,242,181-365 days,10,2022,6,2023
716,Male,Laptop,United States,3,44,2,Horror,Satisfied,3400,2022-10-26,2023-06-30,3,10,Premium,15,4,1,2022-11-25,True,247,181-365 days,10,2022,6,2023
721,Female,Tablet,France,2,37,3,Others,Satisfied,3400,2022-08-16,2023-06-29,3,10,Premium,15,4,1,2022-09-15,True,317,181-365 days,8,2022,6,2023
724,Male,Laptop,Spain,2,44,3,Others,Extremely satisfied,3800,2022-08-01,2023-06-29,3,14,Premium,15,4,1,2022-08-31,True,332,181-365 days,8,2022,6,2023
726,Male,Laptop,Spain,2,43,3,Horror,Extremely dissatisfied,3900,2022-08-02,2023-06-30,3,14,Premium,15,4,1,2022-09-01,True,332,181-365 days,8,2022,6,2023
731,Male,Tablet,United States,2,35,3,Horror,Neutral,3500,2022-06-19,2023-06-29,3,13,Premium,15,4,1,2022-07-19,True,375,>365 days,6,2022,6,2023
734,Male,Tablet,Australia,1,40,1,Horror,Neutral,3700,2022-06-19,2023-06-30,3,14,Premium,15,4,1,2022-07-19,True,376,>365 days,6,2022,6,2023
736,Male,Smartphone,France,2,41,2,Dramma,Extremely dissatisfied,4000,2022-06-30,2023-06-30,3,11,Premium,15,4,1,2022-07-30,True,365,181-365 days,6,2022,6,2023
741,Male,Smart TV,Spain,3,38,1,Horror,Dissatisfied,4100,2022-06-09,2023-06-30,3,14,Premium,15,4,1,2022-07-09,True,386,>365 days,6,2022,6,2023
744,Female,Tablet,Canada,2,69,1,Comedy,Neutral,4200,2022-06-11,2023-06-29,3,13,Premium,15,4,1,2022-07-11,True,383,>365 days,6,2022,6,2023
749,Male,Smart TV,Australia,2,55,2,Horror,Neutral,3400,2022-07-06,2023-06-30,3,12,Premium,15,4,1,2022-08-05,True,359,181-365 days,7,2022,6,2023
752,Female,Smartphone,Brazil,3,48,1,Action & Adventure,Neutral,2400,2022-07-24,2023-06-28,3,10,Premium,15,4,1,2022-08-23,True,339,181-365 days,7,2022,6,2023
756,Female,Smartphone,Spain,2,61,2,Action & Adventure,Satisfied,3400,2022-08-23,2023-06-29,3,14,Premium,15,4,1,2022-09-22,True,310,181-365 days,8,2022,6,2023
760,Female,Smartphone,United States,2,70,3,Others,Extremely satisfied,3800,2022-09-04,2023-07-01,3,13,Premium,15,4,1,2022-10-04,True,300,181-365 days,9,2022,7,2023
762,Male,Laptop,Canada,3,70,2,Action & Adventure,Neutral,4000,2022-09-01,2023-07-02,3,10,Premium,15,4,1,2022-10-01,True,304,181-365 days,9,2022,7,2023
766,Male,Smartphone,France,3,47,2,Comedy,Neutral,3500,2022-09-30,2023-07-01,3,13,Premium,15,4,1,2022-10-30,True,274,181-365 days,9,2022,7,2023
769,Female,Smart TV,Spain,2,67,2,Dramma,Extremely satisfied,4100,2022-10-08,2023-06-30,3,14,Premium,15,4,1,2022-11-07,True,265,181-365 days,10,2022,6,2023
771,Male,Tablet,Spain,1,67,1,Action & Adventure,Neutral,3700,2022-10-04,2023-06-28,3,14,Premium,15,4,1,2022-11-03,True,267,181-365 days,10,2022,6,2023
776,Male,Laptop,United States,3,62,1,Comedy,Extremely satisfied,3800,2022-10-21,2023-07-01,3,11,Premium,15,4,1,2022-11-20,True,253,181-365 days,10,2022,7,2023
779,Female,Smart TV,Australia,2,58,1,Comedy,Dissatisfied,3900,2022-11-07,2023-06-28,3,10,Premium,15,4,1,2022-12-07,True,233,181-365 days,11,2022,6,2023
781,Female,Smartphone,France,2,64,2,Action & Adventure,Dissatisfied,3700,2022-11-13,2023-06-29,3,14,Premium,15,4,1,2022-12-13,True,228,181-365 days,11,2022,6,2023
786,Male,Smart TV,Spain,3,48,1,Others,Satisfied,4200,2022-10-24,2023-06-30,3,13,Premium,15,4,1,2022-11-23,True,249,181-365 days,10,2022,6,2023
789,Female,Smartphone,Canada,1,66,1,Dramma,Extremely satisfied,3400,2022-09-02,2023-06-30,3,11,Premium,15,4,1,2022-10-02,True,301,181-365 days,9,2022,6,2023
791,Male,Smartphone,United States,2,49,2,Others,Dissatisfied,4200,2022-08-25,2023-06-30,3,15,Premium,15,4,1,2022-09-24,True,309,181-365 days,8,2022,6,2023
796,Male,Smart TV,France,1,60,2,Comedy,Satisfied,3800,2022-08-04,2023-07-01,3,12,Premium,15,4,1,2022-09-03,True,331,181-365 days,8,2022,7,2023
799,Male,Tablet,Spain,2,61,2,Dramma,Dissatisfied,4100,2022-07-02,2023-06-30,3,10,Premium,15,4,1,2022-08-01,True,363,181-365 days,7,2022,6,2023
801,Male,Smartphone,Spain,3,47,3,Comedy,Neutral,3500,2022-06-22,2023-06-29,3,10,Premium,15,4,1,2022-07-22,True,372,>365 days,6,2022,6,2023
806,Female,Laptop,United States,1,64,1,Others,Extremely satisfied,3500,2022-07-01,2023-06-30,3,15,Premium,15,4,1,2022-07-31,True,364,181-365 days,7,2022,6,2023
809,Male,Smartphone,Australia,2,58,3,Others,Neutral,3400,2022-06-22,2023-06-28,3,10,Premium,15,4,1,2022-07-22,True,371,>365 days,6,2022,6,2023
811,Male,Laptop,France,1,60,2,Comedy,Dissatisfied,3600,2022-06-10,2023-06-30,3,13,Premium,15,4,1,2022-07-10,True,385,>365 days,6,2022,6,2023
816,Female,Smart TV,Spain,3,67,3,Others,Dissatisfied,3500,2022-06-18,2023-06-30,3,15,Premium,15,4,1,2022-07-18,True,377,>365 days,6,2022,6,2023
819,Male,Laptop,Canada,2,59,2,Horror,Neutral,3500,2022-07-01,2023-07-01,3,14,Premium,15,4,1,2022-07-31,True,365,181-365 days,7,2022,7,2023
824,Female,Smartphone,Australia,1,56,1,Horror,Neutral,4200,2022-07-31,2023-06-30,3,13,Premium,15,4,1,2022-08-30,True,334,181-365 days,7,2022,6,2023
